13 1765360150 3.819805 1 3.819805 3.819805 3.819805
22 1765360160 0.000002 1 0.000002 0.000002 0.000002
24 1765360160 0.000002 1 0.000002 0.000002 0.000002
26 1765360160 0.000002 1 0.000002 0.000002 0.000002
28 1765360160 0.000002 1 0.000002 0.000002 0.000002
30 1765360160 0.000002 1 0.000002 0.000002 0.000002
32 1765360160 11.860099 1 11.860099 11.860099 11.860099
34 1765360160 0.000003 1 0.000003 0.000003 0.000003
36 1765360160 0.000002 1 0.000002 0.000002 0.000002
38 1765360160 0.000001 1 0.000001 0.000001 0.000001
40 1765360160 0.000002 1 0.000002 0.000002 0.000002
42 1765360160 0.000002 1 0.000002 0.000002 0.000002
44 1765360160 0.000472 1 0.000472 0.000472 0.000472
46 1765360160 0.000002 1 0.000002 0.000002 0.000002
48 1765360160 0.000002 1 0.000002 0.000002 0.000002
50 1765360160 0.000002 1 0.000002 0.000002 0.000002
52 1765360160 0.000001 1 0.000001 0.000001 0.000001
54 1765360160 0.000002 1 0.000002 0.000002 0.000002
56 1765360160 0.000002 1 0.000002 0.000002 0.000002
58 1765360160 0.000002 1 0.000002 0.000002 0.000002
60 1765360160 0.000351 1 0.000351 0.000351 0.000351
62 1765360160 0.000002 1 0.000002 0.000002 0.000002
64 1765360160 0.000103 1 0.000103 0.000103 0.000103
66 1765360160 0.000002 1 0.000002 0.000002 0.000002
68 1765360160 0.000002 1 0.000002 0.000002 0.000002
70 1765360160 0.000002 1 0.000002 0.000002 0.000002
72 1765360160 11.859987 1 11.859987 11.859987 11.859987
74 1765360160 0.000002 1 0.000002 0.000002 0.000002
76 1765360160 0.000002 1 0.000002 0.000002 0.000002
13 1765360160 3.762397 1 3.762397 3.762397 3.762397
78 1765360160 0.000003 1 0.000003 0.000003 0.000003
80 1765360160 0.000003 1 0.000003 0.000003 0.000003
82 1765360160 0.000002 1 0.000002 0.000002 0.000002
84 1765360160 0.000002 1 0.000002 0.000002 0.000002
86 1765360160 0.000002 1 0.000002 0.000002 0.000002
88 1765360160 0.000002 1 0.000002 0.000002 0.000002
90 1765360160 0.000002 1 0.000002 0.000002 0.000002
92 1765360160 0.000002 1 0.000002 0.000002 0.000002
94 1765360160 0.000552 1 0.000552 0.000552 0.000552
96 1765360160 0.000002 1 0.000002 0.000002 0.000002
98 1765360160 0.000002 3 0.000002 0.000002 0.000002
22 1765360170 0.000002 1 0.000002 0.000002 0.000002
24 1765360170 0.000002 1 0.000002 0.000002 0.000002
26 1765360170 0.000002 1 0.000002 0.000002 0.000002
28 1765360170 0.000002 1 0.000002 0.000002 0.000002
30 1765360170 0.000002 1 0.000002 0.000002 0.000002
32 1765360170 10.526975 1 10.526975 10.526975 10.526975
34 1765360170 0.000002 1 0.000002 0.000002 0.000002
36 1765360170 0.000002 1 0.000002 0.000002 0.000002
38 1765360170 0.000002 1 0.000002 0.000002 0.000002
40 1765360170 0.000002 1 0.000002 0.000002 0.000002
42 1765360170 0.000002 1 0.000002 0.000002 0.000002
44 1765360170 0.000474 1 0.000474 0.000474 0.000474
46 1765360170 0.000002 1 0.000002 0.000002 0.000002
48 1765360170 0.000002 1 0.000002 0.000002 0.000002
50 1765360170 0.000002 1 0.000002 0.000002 0.000002
52 1765360170 0.000002 1 0.000002 0.000002 0.000002
54 1765360170 0.000002 1 0.000002 0.000002 0.000002
56 1765360170 0.000001 1 0.000001 0.000001 0.000001
58 1765360170 0.000002 1 0.000002 0.000002 0.000002
60 1765360170 0.000386 1 0.000386 0.000386 0.000386
62 1765360170 0.000002 1 0.000002 0.000002 0.000002
64 1765360170 0.000105 1 0.000105 0.000105 0.000105
66 1765360170 0.000002 1 0.000002 0.000002 0.000002
68 1765360170 0.000002 1 0.000002 0.000002 0.000002
70 1765360170 0.000002 1 0.000002 0.000002 0.000002
72 1765360170 10.526853 1 10.526853 10.526853 10.526853
74 1765360170 0.000002 1 0.000002 0.000002 0.000002
76 1765360170 0.000002 1 0.000002 0.000002 0.000002
13 1765360170 3.533034 1 3.533034 3.533034 3.533034
78 1765360170 0.000002 1 0.000002 0.000002 0.000002
80 1765360170 0.000002 1 0.000002 0.000002 0.000002
82 1765360170 0.000002 1 0.000002 0.000002 0.000002
84 1765360170 0.000002 1 0.000002 0.000002 0.000002
86 1765360170 0.000002 1 0.000002 0.000002 0.000002
88 1765360170 0.000002 1 0.000002 0.000002 0.000002
90 1765360170 0.000003 1 0.000003 0.000003 0.000003
92 1765360170 0.000002 1 0.000002 0.000002 0.000002
94 1765360170 0.000555 1 0.000555 0.000555 0.000555
96 1765360170 0.000002 1 0.000002 0.000002 0.000002
98 1765360170 0.000002 3 0.000002 0.000002 0.000002
22 1765360180 0.000003 1 0.000003 0.000003 0.000003
24 1765360180 0.000002 1 0.000002 0.000002 0.000002
26 1765360180 0.000001 1 0.000001 0.000001 0.000001
28 1765360180 0.000003 1 0.000003 0.000003 0.000003
30 1765360180 0.000002 1 0.000002 0.000002 0.000002
32 1765360180 10.410425 1 10.410425 10.410425 10.410425
34 1765360180 0.000002 1 0.000002 0.000002 0.000002
