15 1765360150 181308.800000 1 181308.800000 181308.800000 181308.800000
15 1765360160 277492.400000 2 277492.400000 277492.400000 277492.400000
15 1765360175 277492.400000 2 277492.400000 277492.400000 277492.400000
15 1765360185 277492.400000 2 277492.400000 277492.400000 277492.400000
15 1765360195 181308.800000 1 181308.800000 181308.800000 181308.800000
15 1765360200 96183.600000 1 96183.600000 96183.600000 96183.600000
15 1765360210 277493.800000 2 277493.800000 277493.800000 277493.800000
15 1765360220 270830.000000 2 270830.000000 270830.000000 270830.000000
15 1765360230 6662.400000 1 6662.400000 6662.400000 6662.400000
15 1765360235 277493.400000 2 277493.400000 277493.400000 277493.400000
15 1765360245 277493.400000 2 277493.400000 277493.400000 277493.400000
15 1765360260 277492.400000 2 277492.400000 277492.400000 277492.400000
15 1765360270 96185.000000 1 96185.000000 96185.000000 96185.000000
