6 1765360150 0.000000 1 0.000000 0.000000 0.000000
7 1765360150 0.000000 1 0.000000 0.000000 0.000000
8 1765360150 0.000000 1 0.000000 0.000000 0.000000
6 1765360155 0.000000 1 0.000000 0.000000 0.000000
7 1765360155 0.000000 1 0.000000 0.000000 0.000000
8 1765360155 0.000000 1 0.000000 0.000000 0.000000
6 1765360160 0.000000 1 0.000000 0.000000 0.000000
7 1765360160 0.000000 1 0.000000 0.000000 0.000000
8 1765360160 0.000000 1 0.000000 0.000000 0.000000
6 1765360165 0.000000 1 0.000000 0.000000 0.000000
7 1765360165 0.000000 1 0.000000 0.000000 0.000000
8 1765360165 0.000000 1 0.000000 0.000000 0.000000
6 1765360170 0.000000 1 0.000000 0.000000 0.000000
7 1765360170 0.000000 1 0.000000 0.000000 0.000000
8 1765360170 0.000000 1 0.000000 0.000000 0.000000
6 1765360175 0.000000 1 0.000000 0.000000 0.000000
7 1765360175 0.000000 1 0.000000 0.000000 0.000000
8 1765360175 0.000000 1 0.000000 0.000000 0.000000
6 1765360180 0.000000 1 0.000000 0.000000 0.000000
7 1765360180 0.000000 1 0.000000 0.000000 0.000000
8 1765360180 0.000000 1 0.000000 0.000000 0.000000
6 1765360185 0.000000 1 0.000000 0.000000 0.000000
7 1765360185 0.000000 1 0.000000 0.000000 0.000000
8 1765360185 0.000000 1 0.000000 0.000000 0.000000
6 1765360190 0.000000 1 0.000000 0.000000 0.000000
7 1765360190 0.000000 1 0.000000 0.000000 0.000000
8 1765360190 0.000000 1 0.000000 0.000000 0.000000
6 1765360195 0.000000 1 0.000000 0.000000 0.000000
7 1765360195 0.000000 1 0.000000 0.000000 0.000000
8 1765360195 0.000000 1 0.000000 0.000000 0.000000
6 1765360200 0.000000 1 0.000000 0.000000 0.000000
7 1765360200 0.000000 1 0.000000 0.000000 0.000000
8 1765360200 0.000000 1 0.000000 0.000000 0.000000
6 1765360205 0.000000 1 0.000000 0.000000 0.000000
7 1765360205 0.000000 1 0.000000 0.000000 0.000000
8 1765360205 0.000000 1 0.000000 0.000000 0.000000
6 1765360210 0.000000 1 0.000000 0.000000 0.000000
7 1765360210 0.000000 1 0.000000 0.000000 0.000000
8 1765360210 0.000000 1 0.000000 0.000000 0.000000
6 1765360215 0.000000 1 0.000000 0.000000 0.000000
7 1765360215 0.000000 1 0.000000 0.000000 0.000000
8 1765360215 0.000000 1 0.000000 0.000000 0.000000
6 1765360220 0.000000 1 0.000000 0.000000 0.000000
7 1765360220 0.000000 1 0.000000 0.000000 0.000000
8 1765360220 0.000000 1 0.000000 0.000000 0.000000
6 1765360225 0.000000 1 0.000000 0.000000 0.000000
7 1765360225 0.000000 1 0.000000 0.000000 0.000000
8 1765360225 0.000000 1 0.000000 0.000000 0.000000
6 1765360230 0.000000 1 0.000000 0.000000 0.000000
7 1765360230 0.000000 1 0.000000 0.000000 0.000000
8 1765360230 0.000000 1 0.000000 0.000000 0.000000
6 1765360235 0.000000 1 0.000000 0.000000 0.000000
7 1765360235 0.000000 1 0.000000 0.000000 0.000000
8 1765360235 0.000000 1 0.000000 0.000000 0.000000
6 1765360240 0.000000 1 0.000000 0.000000 0.000000
7 1765360240 0.000000 1 0.000000 0.000000 0.000000
8 1765360240 0.000000 1 0.000000 0.000000 0.000000
6 1765360245 0.000000 1 0.000000 0.000000 0.000000
7 1765360245 0.000000 1 0.000000 0.000000 0.000000
8 1765360245 0.000000 1 0.000000 0.000000 0.000000
6 1765360250 0.000000 1 0.000000 0.000000 0.000000
7 1765360250 0.000000 1 0.000000 0.000000 0.000000
8 1765360250 0.000000 1 0.000000 0.000000 0.000000
6 1765360255 0.000000 1 0.000000 0.000000 0.000000
7 1765360255 0.000000 1 0.000000 0.000000 0.000000
8 1765360255 0.000000 1 0.000000 0.000000 0.000000
6 1765360260 0.000000 1 0.000000 0.000000 0.000000
7 1765360260 0.000000 1 0.000000 0.000000 0.000000
8 1765360260 0.000000 1 0.000000 0.000000 0.000000
6 1765360265 0.000000 1 0.000000 0.000000 0.000000
7 1765360265 0.000000 1 0.000000 0.000000 0.000000
8 1765360265 0.000000 1 0.000000 0.000000 0.000000
6 1765360270 0.000000 1 0.000000 0.000000 0.000000
7 1765360270 0.000000 1 0.000000 0.000000 0.000000
8 1765360270 0.000000 1 0.000000 0.000000 0.000000
6 1765360275 0.000000 1 0.000000 0.000000 0.000000
7 1765360275 0.000000 1 0.000000 0.000000 0.000000
8 1765360275 0.000000 1 0.000000 0.000000 0.000000
6 1765360280 0.000000 1 0.000000 0.000000 0.000000
7 1765360280 0.000000 1 0.000000 0.000000 0.000000
8 1765360280 0.000000 1 0.000000 0.000000 0.000000
6 1765360285 0.000000 1 0.000000 0.000000 0.000000
7 1765360285 0.000000 1 0.000000 0.000000 0.000000
8 1765360285 0.000000 1 0.000000 0.000000 0.000000
6 1765360290 0.000000 1 0.000000 0.000000 0.000000
7 1765360290 0.000000 1 0.000000 0.000000 0.000000
8 1765360290 0.000000 1 0.000000 0.000000 0.000000
6 1765360295 0.000000 1 0.000000 0.000000 0.000000
7 1765360295 0.000000 1 0.000000 0.000000 0.000000
8 1765360295 0.000000 1 0.000000 0.000000 0.000000
6 1765360300 0.000000 1 0.000000 0.000000 0.000000
7 1765360300 0.000000 1 0.000000 0.000000 0.000000
8 1765360300 0.000000 1 0.000000 0.000000 0.000000
6 1765360305 0.000000 1 0.000000 0.000000 0.000000
7 1765360305 0.000000 1 0.000000 0.000000 0.000000
8 1765360305 0.000000 1 0.000000 0.000000 0.000000
6 1765360310 0.000000 1 0.000000 0.000000 0.000000
7 1765360310 0.000000 1 0.000000 0.000000 0.000000
8 1765360310 0.000000 1 0.000000 0.000000 0.000000
6 1765360315 0.000000 1 0.000000 0.000000 0.000000
7 1765360315 0.000000 1 0.000000 0.000000 0.000000
8 1765360315 0.000000 1 0.000000 0.000000 0.000000
6 1765360320 0.000000 1 0.000000 0.000000 0.000000
7 1765360320 0.000000 1 0.000000 0.000000 0.000000
8 1765360320 0.000000 1 0.000000 0.000000 0.000000
6 1765360325 0.000000 1 0.000000 0.000000 0.000000
7 1765360325 0.000000 1 0.000000 0.000000 0.000000
8 1765360325 0.000000 1 0.000000 0.000000 0.000000
6 1765360330 0.000000 1 0.000000 0.000000 0.000000
7 1765360330 0.000000 1 0.000000 0.000000 0.000000
8 1765360330 0.000000 1 0.000000 0.000000 0.000000
6 1765360335 0.000000 1 0.000000 0.000000 0.000000
7 1765360335 0.000000 1 0.000000 0.000000 0.000000
8 1765360335 0.000000 1 0.000000 0.000000 0.000000
6 1765360340 0.000000 1 0.000000 0.000000 0.000000
7 1765360340 0.000000 1 0.000000 0.000000 0.000000
8 1765360340 0.000000 1 0.000000 0.000000 0.000000
6 1765360345 0.000000 1 0.000000 0.000000 0.000000
7 1765360345 0.000000 1 0.000000 0.000000 0.000000
8 1765360345 0.000000 1 0.000000 0.000000 0.000000
6 1765360350 0.000000 1 0.000000 0.000000 0.000000
7 1765360350 0.000000 1 0.000000 0.000000 0.000000
8 1765360350 0.000000 1 0.000000 0.000000 0.000000
6 1765360355 0.000000 1 0.000000 0.000000 0.000000
7 1765360355 0.000000 1 0.000000 0.000000 0.000000
8 1765360355 0.000000 1 0.000000 0.000000 0.000000
6 1765360360 0.000000 1 0.000000 0.000000 0.000000
7 1765360360 0.000000 1 0.000000 0.000000 0.000000
8 1765360360 0.000000 1 0.000000 0.000000 0.000000
6 1765360365 0.000000 1 0.000000 0.000000 0.000000
7 1765360365 0.000000 1 0.000000 0.000000 0.000000
8 1765360365 0.000000 1 0.000000 0.000000 0.000000
6 1765360370 0.000000 1 0.000000 0.000000 0.000000
7 1765360370 0.000000 1 0.000000 0.000000 0.000000
8 1765360370 0.000000 1 0.000000 0.000000 0.000000
6 1765360375 0.000000 1 0.000000 0.000000 0.000000
7 1765360375 0.000000 1 0.000000 0.000000 0.000000
8 1765360375 0.000000 1 0.000000 0.000000 0.000000
6 1765360380 0.000000 1 0.000000 0.000000 0.000000
7 1765360380 0.000000 1 0.000000 0.000000 0.000000
8 1765360380 0.000000 1 0.000000 0.000000 0.000000
6 1765360385 0.000000 1 0.000000 0.000000 0.000000
7 1765360385 0.000000 1 0.000000 0.000000 0.000000
8 1765360385 0.000000 1 0.000000 0.000000 0.000000
6 1765360390 0.000000 1 0.000000 0.000000 0.000000
7 1765360390 0.000000 1 0.000000 0.000000 0.000000
8 1765360390 0.000000 1 0.000000 0.000000 0.000000
6 1765360395 0.000000 1 0.000000 0.000000 0.000000
7 1765360395 0.000000 1 0.000000 0.000000 0.000000
8 1765360395 0.000000 1 0.000000 0.000000 0.000000
