18 1765360150 0.800000 1 0.800000 0.800000 0.800000
19 1765360150 0.400000 1 0.400000 0.400000 0.400000
18 1765360160 0.400000 1 0.400000 0.400000 0.400000
19 1765360165 0.800000 1 0.800000 0.800000 0.800000
18 1765360175 0.800000 1 0.800000 0.800000 0.800000
19 1765360175 0.400000 1 0.400000 0.400000 0.400000
18 1765360185 0.600000 1 0.600000 0.600000 0.600000
19 1765360185 0.600000 1 0.600000 0.600000 0.600000
18 1765360195 0.600000 1 0.600000 0.600000 0.600000
19 1765360200 0.600000 1 0.600000 0.600000 0.600000
18 1765360210 0.600000 1 0.600000 0.600000 0.600000
19 1765360210 0.600000 1 0.600000 0.600000 0.600000
18 1765360220 0.200000 1 0.200000 0.200000 0.200000
19 1765360225 1.000000 1 1.000000 1.000000 1.000000
18 1765360235 0.800000 1 0.800000 0.800000 0.800000
19 1765360235 0.400000 1 0.400000 0.400000 0.400000
18 1765360245 1.200000 1 1.200000 1.200000 1.200000
18 1765360255 0.600000 1 0.600000 0.600000 0.600000
19 1765360260 0.600000 1 0.600000 0.600000 0.600000
