5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
5 1765360146 1.000000 1 1.000000 1.000000 1.000000
